Region,Beg,End,Count
 3182,  12273960,  12273961, 1.000
 3183,  12274072,  12274203, 1.000
 3184,  12274596,  12274726, 1.000
 3185,  12275154,  12275244, 1.000
 3186,  12275824,  12276091, 1.541
 3187,  12278528,  12278742, 1.070
 3188,  12279906,  12279918, 1.000
 3189,  12281545,  12281582, 1.421
 3190,  12282718,  12282720, 1.000
 3191,  12283096,  12284733, 1.304
 3192,  12285019,  12285376, 1.003
 3193,  12288055,  12289619, 1.347
 3194,  12289815,  12289863, 1.000
 3195,  12290940,  12291149, 2.390
 3196,  12293224,  12293279, 1.054
 3197,  12295570,  12296080, 2.016
 3198,  12296833,  12297049, 1.000
 3199,  12297647,  12297795, 1.000
 3200,  12299709,  12299721, 1.000
 3201,  12299912,  12299924, 1.000
 3202,  12300616,  12300638, 1.522
 3203,  12300756,  12300766, 1.000
 3204,  12300988,  12301056, 1.000
 3205,  12301895,  12302015, 1.000
 3206,  12315445,  12315531, 1.276
 3207,  12317270,  12317274, 1.000
 3208,  12317436,  12317587, 1.901
 3209,  12319621,  12319624, 1.000
 3210,  12320359,  12320377, 1.000
 3211,  12321411,  12321427, 1.000
 3212,  12323118,  12323131, 1.000
 3213,  12323855,  12323859, 1.000
 3214,  12324021,  12324273, 2.004
 3215,  12327511,  12327512, 1.000
 3216,  12327716,  12328845, 1.068
 3217,  12329824,  12330532, 1.104
 3218,  12332290,  12332458, 1.166
 3219,  12332749,  12332752, 1.000
 3220,  12333131,  12333133, 1.000
 3221,  12333580,  12333602, 1.652
 3222,  12341383,  12341448, 1.182
 3223,  12341934,  12341968, 1.000
 3224,  12343265,  12343267, 1.000
 3225,  12344083,  12344277, 1.421
 3226,  12344377,  12344382, 1.000
 3227,  12349322,  12349325, 1.000
 3228,  12350116,  12350117, 1.000
 3229,  12351602,  12351701, 1.000
 3230,  12353810,  12353831, 1.000
 3231,  12354155,  12354179, 1.000
 3232,  12356845,  12357049, 1.000
 3233,  12361966,  12362306, 1.323
 3234,  12363058,  12363066, 1.000
 3235,  12363579,  12364188, 1.034
 3236,  12364756,  12364760, 1.000
 3237,  12364827,  12365158, 1.000
 3238,  12365849,  12366033, 1.000
 3239,  12369595,  12377287, 3.032
 3240,  12378329,  12378757, 2.552
 3241,  12380345,  12380531, 1.000
 3242,  12383241,  12383252, 1.250
 3243,  12383361,  12384173, 1.023
 3244,  12384242,  12384322, 1.000
 3245,  12387422,  12388026, 2.002
 3246,  12388879,  12388981, 1.000
 3247,  12389230,  12390391, 1.080
 3248,  12393513,  12394463, 1.838
 3249,  12394730,  12394919, 1.000
 3250,  12395888,  12395910, 1.000
 3251,  12397197,  12397893, 1.508
 3252,  12399976,  12400121, 1.089
 3253,  12403053,  12403420, 1.000
 3254,  12404964,  12404979, 1.000
 3255,  12408061,  12408314, 1.177
 3256,  12410334,  12410461, 1.891
 3257,  12413815,  12413841, 1.074
 3258,  12414251,  12414257, 1.000
 3259,  12414447,  12414638, 1.000
 3260,  12416105,  12417425, 1.050
 3261,  12417940,  12418729, 1.332
 3262,  12420379,  12420426, 1.000
 3263,  12421040,  12421042, 1.000
 3264,  12421740,  12422678, 1.626
 3265,  12424384,  12424557, 1.000
 3266,  12428178,  12428923, 1.097
 3267,  12429448,  12429451, 1.000
 3268,  12431738,  12431757, 1.000
 3269,  12432219,  12432220, 1.000
 3270,  12433780,  12435488, 1.146
 3271,  12435757,  12435758, 1.000
 3272,  12436388,  12436394, 1.000
 3273,  12436406,  12437016, 1.270
 3274,  12437477,  12437486, 1.000
 3275,  12442511,  12442531, 1.000
 3276,  12443317,  12443438, 1.000
 3277,  12443747,  12443762, 1.000
 3278,  12447144,  12447232, 1.000
 3279,  12451139,  12451402, 1.098
 3280,  12452807,  12452846, 1.000
 3281,  12453072,  12453113, 1.000
 3282,  12454776,  12455222, 1.000
 3283,  12456372,  12457490, 1.489
 3284,  12457679,  12457739, 1.000
 3285,  12462005,  12462585, 1.000
 3286,  12462748,  12463121, 1.414
 3287,  12465100,  12465148, 1.000
 3288,  12465633,  12468020, 1.293
 3289,  12468379,  12468942, 1.000
 3290,  12470224,  12470309, 1.047
 3291,  12472110,  12472118, 1.000
 3292,  12473672,  12473822, 2.238
 3293,  12474525,  12474715, 1.000
 3294,  12475353,  12475396, 1.000
 3295,  12475461,  12475465, 1.000
 3296,  12475622,  12476535, 1.012
 3297,  12477702,  12477896, 1.913
 3298,  12477963,  12479406, 1.464
 3299,  12480207,  12480954, 1.000
 3300,  12483051,  12483116, 1.000
 3301,  12483933,  12484154, 1.000
 3302,  12484653,  12485636, 1.222
 3303,  12486025,  12486026, 1.000
 3304,  12486644,  12486851, 1.534
 3305,  12486999,  12487044, 1.413
 3306,  12487344,  12487413, 1.000
 3307,  12491247,  12491381, 1.000
 3308,  12492203,  12492221, 1.000
 3309,  12493322,  12493367, 1.000
 3310,  12493776,  12495355, 2.243
 3311,  12495619,  12496023, 1.000
 3312,  12498265,  12499310, 3.944
 3313,  12500679,  12504503, 1.182
 3314,  12507340,  12507351, 1.000
 3315,  12510169,  12510676, 2.010
 3316,  12512487,  12512724, 1.139
 3317,  12514078,  12514087, 1.400
 3318,  12514231,  12514269, 1.000
 3319,  12514977,  12515153, 2.814
 3320,  12515652,  12515908, 1.782
 3321,  12516676,  12517074, 1.729
 3322,  12518216,  12518532, 1.363
 3323,  12518859,  12518902, 1.432
 3324,  12519710,  12519711, 1.000
 3325,  12523683,  12523696, 1.000
 3326,  12523846,  12523869, 1.000
 3327,  12524316,  12524360, 1.000
 3328,  12532754,  12532772, 1.000
 3329,  12536136,  12536192, 1.158
 3330,  12538379,  12538413, 1.000
 3331,  12544492,  12545369, 2.274
 3332,  12547687,  12547982, 1.000
 3333,  12549688,  12550103, 2.019
 3334,  12550690,  12551065, 1.210
 3335,  12551866,  12551927, 1.597
 3336,  12551939,  12552193, 1.000
 3337,  12552697,  12552723, 1.000
 3338,  12553898,  12553899, 1.000
 3339,  12554394,  12554597, 1.882
 3340,  12554898,  12555145, 1.879
 3341,  12557688,  12557691, 1.000
 3342,  12564330,  12564840, 1.200
 3343,  12565684,  12565711, 1.000
 3344,  12565831,  12566292, 1.273
 3345,  12567321,  12568445, 1.572
 3346,  12568778,  12568829, 1.000
 3347,  12569152,  12569167, 1.000
 3348,  12569283,  12569389, 2.187
 3349,  12569509,  12570051, 1.120
 3350,  12570280,  12570987, 2.034
 3351,  12573642,  12573643, 1.000
 3352,  12575036,  12575109, 1.000
 3353,  12575438,  12575467, 1.900
 3354,  12577300,  12577314, 1.000
 3355,  12577650,  12577662, 1.000
 3356,  12578523,  12578544, 1.000
 3357,  12579555,  12579558, 1.000
 3358,  12580117,  12580120, 1.000
 3359,  12580819,  12580831, 1.000
 3360,  12581091,  12582775, 2.404
 3361,  12584795,  12585694, 1.000
 3362,  12588070,  12588223, 1.000
 3363,  12588301,  12588302, 1.000
 3364,  12590813,  12590984, 2.459
 3365,  12591067,  12591068, 1.000
 3366,  12593009,  12593176, 1.065
 3367,  12594418,  12594439, 1.000
 3368,  12594822,  12595436, 1.057
 3369,  12596058,  12596112, 1.000
 3370,  12596654,  12596927, 1.000
 3371,  12599226,  12599308, 1.928
 3372,  12605609,  12605626, 1.000
 3373,  12608638,  12608809, 1.000
 3374,  12609677,  12609695, 2.368
 3375,  12610469,  12610484, 1.000
 3376,  12614260,  12614373, 1.000
 3377,  12614674,  12614685, 1.000
 3378,  12626708,  12626763, 1.768
 3379,  12629828,  12629877, 1.240
 3380,  12630789,  12630818, 1.000
 3381,  12636196,  12636230, 1.000
 3382,  12641360,  12641520, 1.565
 3383,  12641710,  12641829, 1.000
 3384,  12644233,  12644349, 1.803
 3385,  12650305,  12650479, 1.697
 3386,  12651420,  12651565, 2.082
 3387,  12652460,  12652851, 1.000
 3388,  12654606,  12654718, 1.212
 3389,  12654907,  12655093, 1.000
 3390,  12655262,  12655623, 2.003
 3391,  12661281,  12661296, 1.625
 3392,  12662320,  12662385, 1.303
 3393,  12667399,  12667616, 1.000
 3394,  12670214,  12670585, 1.772
 3395,  12671020,  12671211, 1.099
 3396,  12673329,  12673333, 1.000
 3397,  12676809,  12677090, 1.355
 3398,  12677897,  12678262, 1.363
 3399,  12680485,  12680744, 1.000
 3400,  12682451,  12682492, 1.000
 3401,  12688006,  12688370, 2.282
 3402,  12694262,  12694896, 1.802
 3403,  12695165,  12695452, 2.170
 3404,  12699117,  12699155, 2.564
 3405,  12702148,  12702723, 1.007
 3406,  12703264,  12703271, 1.000
 3407,  12703963,  12704040, 1.064
 3408,  12705579,  12705626, 1.000
 3409,  12712019,  12712037, 1.842
 3410,  12713989,  12714126, 1.000
 3411,  12715423,  12715678, 1.000
 3412,  12719368,  12719595, 1.259
 3413,  12720547,  12720790, 1.656
 3414,  12722444,  12722643, 1.530
 3415,  12723345,  12723573, 2.253
 3416,  12727045,  12727429, 1.000
 3417,  12727730,  12727772, 1.000
 3418,  12728697,  12728750, 1.000
 3419,  12730329,  12730404, 1.842
 3420,  12730856,  12730896, 1.000
 3421,  12733696,  12733702, 1.000
 3422,  12733856,  12733858, 1.000
 3423,  12735465,  12735473, 1.000
 3424,  12736531,  12736595, 1.000
 3425,  12741176,  12741177, 1.000
 3426,  12741217,  12741249, 1.000
 3427,  12742769,  12742784, 1.000
 3428,  12744029,  12744030, 1.000
 3429,  12746547,  12746559, 1.000
 3430,  12748343,  12748398, 1.000
 3431,  12748600,  12748803, 2.000
 3432,  12750346,  12750384, 1.000
 3433,  12752377,  12752413, 1.081
 3434,  12753999,  12754106, 1.213
 3435,  12756278,  12756293, 1.000
 3436,  12757487,  12757490, 1.000
 3437,  12757792,  12757793, 1.000
 3438,  12760142,  12760153, 1.000
 3439,  12771737,  12772140, 1.000
 3440,  12772591,  12773096, 1.099
 3441,  12775301,  12775637, 1.691
 3442,  12776426,  12776773, 2.006
 3443,  12777814,  12777881, 1.044
 3444,  12783612,  12783827, 1.000
 3445,  12784215,  12784386, 1.064
 3446,  12788467,  12788780, 1.889
 3447,  12789120,  12789140, 1.000
 3448,  12799174,  12799220, 1.681
 3449,  12801206,  12801211, 1.000
 3450,  12802523,  12802803, 1.089
 3451,  12803217,  12803218, 1.000
 3452,  12803719,  12803834, 1.000
 3453,  12811126,  12811287, 2.111
 3454,  12814234,  12814262, 1.000
 3455,  12822812,  12822814, 1.000
 3456,  12826261,  12826425, 2.030
 3457,  12835870,  12835916, 1.000
 3458,  12838238,  12838245, 1.000
 3459,  12839181,  12839182, 1.000
 3460,  12850747,  12850748, 1.000
 3461,  12855194,  12855200, 1.000
 3462,  12856068,  12856105, 1.000
 3463,  12856250,  12856785, 2.028
 3464,  12858167,  12858168, 1.000
 3465,  12858718,  12858876, 1.906
 3466,  12858980,  12859250, 1.044
 3467,  12860042,  12860234, 1.000
 3468,  12861082,  12861450, 1.783
 3469,  12864684,  12865364, 3.109
 3470,  12867108,  12867143, 1.333
 3471,  12870920,  12872388, 2.423
 3472,  12872491,  12874338, 2.078
 3473,  12874716,  12874845, 2.015
 3474,  12875645,  12875660, 1.000
 3475,  12877268,  12877578, 1.457
 3476,  12878494,  12879314, 1.001
 3477,  12879515,  12879711, 1.254
 3478,  12881704,  12881896, 1.347
 3479,  12882817,  12883058, 1.488
 3480,  12891396,  12891447, 1.000
 3481,  12891570,  12893290, 1.156
 3482,  12895503,  12895514, 1.000
 3483,  12900578,  12901356, 1.564
 3484,  12923451,  12923712, 1.023
 3485,  12927341,  12927605, 2.072
 3486,  12930674,  12931302, 2.550
 3487,  12931933,  12932269, 1.056
 3488,  12932634,  12932742, 1.248
 3489,  12937599,  12938105, 3.278
 3490,  12939895,  12939982, 1.000
 3491,  12943829,  12943835, 1.000
 3492,  12950703,  12950762, 1.000
 3493,  12954725,  12954857, 1.000
 3494,  12958042,  12958069, 1.000
 3495,  12959053,  12959102, 1.000
 3496,  12960540,  12960543, 1.000
 3497,  12966191,  12966213, 1.087
 3498,  12967819,  12967821, 1.000
 3499,  12970871,  12970876, 1.000
 3500,  12972160,  12972365, 1.000
 3501,  12972763,  12972833, 1.000
 3502,  12973063,  12973101, 1.564
 3503,  12974768,  12974769, 1.000
 3504,  12976757,  12976835, 1.000
 3505,  12977182,  12977192, 1.000
 3506,  12981228,  12981270, 1.093
 3507,  12984881,  12984963, 1.000
 3508,  12986382,  12986551, 1.000
 3509,  12990359,  12990418, 2.017
 3510,  12991931,  12992017, 1.977
 3511,  12992094,  12992105, 1.000
 3512,  12994819,  12995173, 1.566
 3513,  12995746,  12996317, 1.453
 3514,  12996481,  12996529, 1.000
 3515,  12997962,  12998070, 1.000
 3516,  12998272,  12998493, 1.000
 3517,  13012831,  13012841, 1.000
 3518,  13013547,  13013829, 1.604
 3519,  13013880,  13013961, 1.524
 3520,  13013992,  13014010, 1.000
 3521,  13015870,  13016017, 1.000
 3522,  13017923,  13017948, 1.885
 3523,  13020864,  13020884, 1.000
 3524,  13022107,  13022111, 1.000
 3525,  13022649,  13022694, 2.065
 3526,  13028126,  13028132, 1.000
 3527,  13029611,  13030062, 1.007
 3528,  13030149,  13030631, 2.524
 3529,  13030718,  13030757, 1.000
 3530,  13031317,  13031392, 1.000
 3531,  13031945,  13031968, 1.000
 3532,  13032060,  13032061, 1.000
 3533,  13032343,  13032356, 1.000
 3534,  13034097,  13034819, 1.188
 3535,  13036953,  13037577, 1.045
 3536,  13039815,  13041197, 1.063
 3537,  13069390,  13070069, 1.821
 3538,  13073391,  13073497, 1.271
 3539,  13073537,  13073698, 1.568
 3540,  13074481,  13074656, 1.091
 3541,  13074693,  13074851, 1.239
 3542,  13075655,  13075826, 1.843
 3543,  13077815,  13077826, 1.000
 3544,  13083446,  13083860, 1.533
 3545,  13083996,  13084835, 2.536
 3546,  13085734,  13085777, 1.000
 3547,  13096736,  13096737, 1.000
 3548,  13099738,  13099758, 1.000
 3549,  13101529,  13101537, 1.000
 3550,  13103464,  13103537, 1.000
 3551,  13103745,  13103972, 1.763
 3552,  13107607,  13107634, 1.000
 3553,  13107997,  13107998, 1.000
 3554,  13109094,  13109113, 1.000
 3555,  13110756,  13110766, 1.000
 3556,  13112018,  13112308, 1.302
 3557,  13115650,  13115669, 1.000
 3558,  13116707,  13116770, 1.000
 3559,  13117653,  13117682, 1.000
 3560,  13118378,  13118591, 1.654
 3561,  13122994,  13123016, 2.304
 3562,  13123250,  13123332, 1.072
 3563,  13123913,  13123946, 1.265
 3564,  13124570,  13124571, 1.000
 3565,  13125428,  13125476, 1.000
 3566,  13125882,  13125885, 1.000
 3567,  13130011,  13130027, 1.000
 3568,  13131497,  13132081, 1.670
 3569,  13132174,  13132213, 1.000
 3570,  13132226,  13132229, 1.000
 3571,  13132299,  13134334, 2.924
 3572,  13134892,  13134893, 1.000
 3573,  13134988,  13134991, 1.000
 3574,  13136797,  13137203, 1.177
 3575,  13137881,  13137887, 1.000
 3576,  13138314,  13138315, 1.000
 3577,  13138368,  13138376, 1.000
 3578,  13138877,  13138880, 1.000
 3579,  13139482,  13139495, 1.000
 3580,  13139905,  13139906, 1.000
 3581,  13141628,  13141858, 1.000
 3582,  13141878,  13141879, 1.000
 3583,  13142219,  13142331, 1.018
 3584,  13144234,  13144494, 2.054
 3585,  13145222,  13146135, 1.208
 3586,  13146723,  13146725, 1.000
 3587,  13146780,  13149937, 2.028
 3588,  13150124,  13150129, 1.000
 3589,  13152844,  13152857, 1.000
 3590,  13154436,  13154440, 1.000
 3591,  13155152,  13155273, 1.230
 3592,  13156845,  13157100, 1.836
 3593,  13157455,  13157469, 1.000
 3594,  13160683,  13160786, 1.096
 3595,  13160796,  13160808, 1.000
 3596,  13161382,  13161387, 1.667
 3597,  13162132,  13162491, 1.000
 3598,  13166495,  13166505, 1.000
 3599,  13169471,  13169478, 1.000
 3600,  13169989,  13170019, 1.000
 3601,  13171199,  13171281, 2.012
 3602,  13173569,  13173740, 1.000
 3603,  13174122,  13174130, 1.000
 3604,  13175018,  13175176, 1.384
 3605,  13176174,  13176346, 1.000
 3606,  13178329,  13178460, 1.000
 3607,  13179915,  13179920, 1.000
 3608,  13182062,  13182193, 1.000
 3609,  13182218,  13182438, 1.000
 3610,  13185031,  13186814, 1.274
 3611,  13189411,  13189437, 1.000
 3612,  13189558,  13189741, 1.565
 3613,  13191445,  13191473, 1.000
 3614,  13191769,  13191787, 1.000
 3615,  13193242,  13193245, 1.000
 3616,  13197632,  13197674, 1.000
 3617,  13198232,  13198245, 1.000
 3618,  13198413,  13198522, 1.255
 3619,  13199016,  13199336, 1.000
 3620,  13199695,  13202222, 1.176
 3621,  13202427,  13202440, 1.000
 3622,  13202988,  13203013, 1.000
 3623,  13203654,  13203661, 1.500
 3624,  13204621,  13204760, 1.000
 3625,  13205487,  13205720, 2.004
 3626,  13205868,  13205887, 1.000
 3627,  13206808,  13206956, 1.000
 3628,  13208720,  13208754, 1.000
 3629,  13209480,  13209481, 1.000
 3630,  13211315,  13211488, 1.000
 3631,  13212168,  13212194, 1.074
 3632,  13214259,  13214349, 1.000
 3633,  13214385,  13214431, 1.638
 3634,  13216406,  13216726, 1.000
 3635,  13219090,  13219092, 1.000
 3636,  13219710,  13220099, 1.003
 3637,  13221858,  13222177, 1.000
 3638,  13223971,  13224100, 1.000
 3639,  13224823,  13224880, 1.000
 3640,  13225744,  13225814, 1.000
 3641,  13228457,  13228648, 1.000
 3642,  13233468,  13233472, 1.000
 3643,  13235093,  13236827, 1.153
 3644,  13237756,  13237759, 1.000
 3645,  13239087,  13239338, 1.000
 3646,  13239842,  13239905, 1.969
 3647,  13240323,  13240900, 1.055
 3648,  13243120,  13243121, 1.000
 3649,  13244627,  13244723, 1.000
 3650,  13248988,  13249071, 1.024
 3651,  13250819,  13251066, 1.000
 3652,  13251385,  13251463, 1.000
 3653,  13251915,  13254117, 1.777
 3654,  13256354,  13257291, 1.371
 3655,  13258627,  13259527, 1.091
 3656,  13262055,  13262220, 1.000
 3657,  13262406,  13262412, 1.429
 3658,  13263539,  13263555, 1.000
 3659,  13264438,  13264761, 1.111
 3660,  13265590,  13265767, 1.000
 3661,  13266259,  13268237, 2.024
 3662,  13268288,  13269690, 2.324
 3663,  13270045,  13270048, 1.000
 3664,  13270933,  13271738, 1.000
 3665,  13272662,  13273193, 1.000
 3666,  13276285,  13276293, 1.000
 3667,  13276367,  13276706, 2.762
 3668,  13282349,  13282362, 1.000
 3669,  13282998,  13283131, 1.000
 3670,  13283474,  13283543, 1.000
 3671,  13284858,  13284859, 1.000
 3672,  13285538,  13285543, 1.667
 3673,  13286360,  13286457, 1.000
 3674,  13286567,  13286593, 1.000
 3675,  13286967,  13286978, 1.000
 3676,  13287114,  13287585, 1.432
 3677,  13288818,  13288825, 1.000
 3678,  13289247,  13289953, 1.003
 3679,  13292750,  13292910, 1.000
 3680,  13293062,  13293094, 1.000
 3681,  13293161,  13293251, 1.582
 3682,  13296444,  13296588, 1.000
 3683,  13296826,  13296827, 1.000
 3684,  13297355,  13297356, 1.000
 3685,  13297481,  13297731, 2.044
 3686,  13298990,  13298992, 1.000
 3687,  13299737,  13299740, 1.000
 3688,  13300094,  13300117, 1.000
 3689,  13301432,  13301534, 1.087
 3690,  13303219,  13303244, 1.000
 3691,  13306928,  13307053, 1.000
 3692,  13307948,  13307961, 1.000
 3693,  13312011,  13312187, 1.480
 3694,  13313355,  13313361, 1.000
 3695,  13313516,  13313517, 1.000
 3696,  13313869,  13314019, 1.000
 3697,  13314733,  13315159, 2.180
 3698,  13321810,  13321896, 1.000
 3699,  13333811,  13333820, 1.000
 3700,  13334988,  13335049, 1.000
 3701,  13337355,  13337449, 1.000
 3702,  13338571,  13339128, 1.163
 3703,  13339945,  13340071, 1.000
 3704,  13340353,  13340360, 1.000
 3705,  13342244,  13342611, 1.402
 3706,  13343814,  13343920, 1.617
 3707,  13343953,  13344300, 1.443
 3708,  13344937,  13344956, 1.000
 3709,  13346165,  13346348, 1.000
 3710,  13351188,  13351251, 1.000
 3711,  13352147,  13352312, 1.012
 3712,  13352500,  13352648, 1.000
 3713,  13352854,  13352977, 1.218
 3714,  13354009,  13354151, 1.000
 3715,  13354375,  13354412, 1.000
 3716,  13354703,  13354705, 1.000
 3717,  13354929,  13354943, 1.000
 3718,  13355637,  13355641, 1.000
 3719,  13358809,  13359964, 1.250
 3720,  13360063,  13360217, 1.000
 3721,  13361635,  13362260, 2.105
 3722,  13362280,  13364214, 1.000
 3723,  13364315,  13365064, 1.001
 3724,  13366397,  13366689, 1.000
 3725,  13366874,  13366897, 1.000
 3726,  13371197,  13371614, 1.225
 3727,  13371885,  13371888, 1.000
 3728,  13374348,  13374369, 1.000
 3729,  13375086,  13375397, 1.542
 3730,  13376002,  13376261, 1.000
 3731,  13376428,  13378953, 1.135
 3732,  13379400,  13379559, 1.625
 3733,  13380319,  13380345, 1.778
 3734,  13381463,  13382839, 2.020
 3735,  13382922,  13382932, 1.000
 3736,  13383441,  13383687, 1.186
 3737,  13385535,  13385782, 1.278
 3738,  13391215,  13391227, 1.000
 3739,  13392766,  13392778, 1.000
 3740,  13398117,  13398128, 1.417
 3741,  13402618,  13402633, 1.000
 3742,  13404147,  13404203, 1.000
 3743,  13404551,  13404925, 1.528
 3744,  13406536,  13407429, 1.104
 3745,  13409165,  13409404, 1.975
 3746,  13411154,  13412402, 1.123
 3747,  13413044,  13413145, 2.010
 3748,  13413644,  13414313, 1.000
 3749,  13417507,  13419144, 1.399
 3750,  13421245,  13421393, 1.248
 3751,  13422538,  13426844, 1.865
 3752,  13428631,  13428641, 1.000
 3753,  13431128,  13431203, 1.000
 3754,  13431481,  13431561, 1.000
 3755,  13431798,  13432108, 2.563
 3756,  13432660,  13435475, 1.757
 3757,  13436797,  13436914, 1.000
 3758,  13438942,  13439898, 2.188
 3759,  13441807,  13442032, 2.451
 3760,  13442102,  13442114, 1.769
 3761,  13443325,  13443842, 1.434
 3762,  13444467,  13444971, 1.002
 3763,  13445230,  13445646, 2.242
 3764,  13445901,  13446314, 1.041
 3765,  13452500,  13452521, 1.000
 3766,  13454374,  13458880, 1.546
 3767,  13459227,  13459439, 1.000
 3768,  13459620,  13459640, 1.000
 3769,  13461677,  13462151, 3.091
 3770,  13462922,  13462934, 1.000
 3771,  13465534,  13465538, 1.000
 3772,  13467098,  13467177, 1.200
 3773,  13470371,  13470577, 1.000
 3774,  13471495,  13471515, 1.000
 3775,  13478123,  13478844, 2.499
 3776,  13481765,  13482803, 1.474
 3777,  13486199,  13486465, 1.015
 3778,  13486570,  13486807, 1.000
 3779,  13487611,  13487701, 1.000
 3780,  13493583,  13493592, 1.000
 3781,  13495568,  13496822, 1.205
 3782,  13502294,  13502312, 1.000
 3783,  13503253,  13503719, 1.000
 3784,  13507564,  13507995, 1.657
 3785,  13509115,  13509181, 1.000
 3786,  13509493,  13509513, 1.000
 3787,  13509958,  13509993, 1.000
 3788,  13510998,  13511088, 1.000
 3789,  13513788,  13513827, 1.000
 3790,  13516598,  13516628, 1.000
 3791,  13517088,  13517137, 1.000
 3792,  13518868,  13518869, 1.000
 3793,  13519110,  13519125, 1.000
 3794,  13519929,  13520277, 1.266
 3795,  13523160,  13523161, 1.000
 3796,  13524343,  13524354, 1.000
 3797,  13524816,  13524969, 1.000
 3798,  13525185,  13525188, 1.000
 3799,  13525277,  13525330, 1.722
 3800,  13526058,  13526066, 1.000
 3801,  13526589,  13526590, 1.000
 3802,  13526991,  13527075, 1.000
 3803,  13529285,  13529350, 1.000
 3804,  13530031,  13530096, 1.000
 3805,  13532991,  13532993, 1.000
 3806,  13533419,  13533522, 1.000
 3807,  13533669,  13533671, 1.000
 3808,  13535111,  13535404, 1.037
 3809,  13535422,  13535429, 1.000
 3810,  13536240,  13536399, 1.050
 3811,  13536882,  13537534, 1.103
 3812,  13537954,  13538878, 1.636
 3813,  13539106,  13539117, 1.000
 3814,  13539425,  13539666, 1.785
 3815,  13541393,  13542158, 2.615
 3816,  13542448,  13542589, 1.000
 3817,  13543427,  13543495, 1.000
 3818,  13544988,  13545205, 2.005
 3819,  13551553,  13551554, 1.000
 3820,  13553859,  13554359, 1.002
 3821,  13555347,  13555357, 1.364
 3822,  13557582,  13557585, 1.000
 3823,  13558852,  13558857, 1.000
 3824,  13559844,  13560571, 1.163
 3825,  13565507,  13565512, 1.000
 3826,  13568434,  13568457, 1.000
 3827,  13577072,  13577172, 1.000
 3828,  13579557,  13579756, 1.410
 3829,  13580747,  13580989, 1.313
 3830,  13582462,  13582540, 1.000
 3831,  13584610,  13584695, 1.000
 3832,  13584974,  13585109, 1.000
 3833,  13585319,  13585481, 1.000
 3834,  13589436,  13589485, 1.000
 3835,  13591253,  13592084, 1.716
 3836,  13592903,  13592921, 1.000
 3837,  13593065,  13593108, 1.591
 3838,  13593354,  13593645, 1.000
 3839,  13593930,  13594053, 1.000
 3840,  13594452,  13595301, 1.989
 3841,  13596004,  13596336, 1.072
 3842,  13597109,  13597152, 1.000
 3843,  13597907,  13597973, 1.000
 3844,  13602020,  13602079, 1.000
 3845,  13603036,  13603039, 1.000
 3846,  13603613,  13604556, 1.007
 3847,  13604761,  13604820, 1.017
 3848,  13605990,  13605998, 1.000
 3849,  13606493,  13606499, 1.429
 3850,  13606912,  13607429, 1.012
 3851,  13607455,  13607674, 1.000
 3852,  13608039,  13608141, 2.728
 3853,  13608953,  13609132, 1.189
 3854,  13610389,  13610560, 1.000
 3855,  13611008,  13611520, 1.973
 3856,  13612860,  13612861, 1.000
 3857,  13613353,  13613520, 1.000
 3858,  13614107,  13614157, 1.569
 3859,  13615449,  13615450, 1.000
 3860,  13617164,  13617664, 1.004
 3861,  13617897,  13618306, 1.229
 3862,  13619608,  13619610, 1.000
 3863,  13619665,  13620533, 1.009
 3864,  13620595,  13620618, 1.000
 3865,  13621527,  13621528, 1.000
 3866,  13622762,  13622763, 1.000
 3867,  13623372,  13623491, 1.008
 3868,  13626090,  13626160, 1.873
 3869,  13628173,  13628268, 1.021
 3870,  13637610,  13640524, 2.233
 3871,  13641118,  13641772, 1.000
 3872,  13642873,  13643015, 1.000
 3873,  13646267,  13646322, 1.000
 3874,  13649635,  13649749, 1.000
 3875,  13656436,  13656492, 1.000
 3876,  13656546,  13656600, 1.000
 3877,  13663581,  13663930, 1.323
 3878,  13667223,  13667231, 1.000
 3879,  13667420,  13667422, 1.000
 3880,  13670731,  13670739, 1.000
 3881,  13673425,  13685880, 1.404
 3882,  13686354,  13686494, 1.000
 3883,  13686882,  13687248, 1.144
 3884,  13687509,  13687623, 1.357
 3885,  13687850,  13688007, 1.361
 3886,  13688572,  13688668, 1.000
 3887,  13690937,  13690970, 1.000
 3888,  13691059,  13691584, 2.897
 3889,  13691923,  13692086, 1.000
 3890,  13692987,  13693075, 1.820
 3891,  13693170,  13693348, 1.000
 3892,  13693378,  13694635, 1.913
 3893,  13696470,  13696675, 1.000
 3894,  13698662,  13698717, 1.000
 3895,  13704100,  13704112, 1.769
 3896,  13710735,  13710788, 1.000
 3897,  13711990,  13712785, 2.617
 3898,  13714093,  13714411, 2.094
 3899,  13716339,  13716347, 1.000
 3900,  13719262,  13719270, 1.000
 3901,  13724066,  13724136, 1.000
 3902,  13725818,  13725914, 1.000
 3903,  13726829,  13727058, 1.009
 3904,  13728260,  13728270, 1.000
 3905,  13729944,  13730483, 1.335
 3906,  13731136,  13731165, 1.000
 3907,  13734094,  13734109, 1.000
 3908,  13735201,  13736518, 1.842
 3909,  13737890,  13738132, 1.000
 3910,  13738601,  13738761, 1.012
 3911,  13740543,  13740786, 2.160
 3912,  13744438,  13744441, 1.000
 3913,  13746810,  13746990, 1.552
 3914,  13747470,  13747473, 1.000
 3915,  13748749,  13748750, 1.000
 3916,  13749195,  13749273, 1.000
 3917,  13753564,  13753913, 1.000
